Time (hr),MX03 (uL/min),MX04 (uL/min)
4.01729,58.49026,59.90643
4.01731,58.18605,59.77806
4.01732,57.85727,59.62136
4.01734,57.53942,59.53156
4.01737,57.20585,59.36358
4.01739,56.83405,59.27276
4.0174,56.49468,59.20175
4.01742,56.13756,59.08806
4.01744,55.80503,59.07509
4.01746,55.43254,58.98632
4.01747,55.03207,58.91633
4.01749,54.65515,58.86852
4.01752,54.26389,58.76951
4.01754,54.40626,58.75825
4.01755,54.36222,58.71694
4.01757,54.49366,58.64866
4.01759,57.14371,58.64901
4.01761,57.85112,58.6036
4.01763,57.91531,58.65414
4.01764,57.7405,58.69886
4.01767,57.51483,58.66746
4.01769,57.31579,58.69238
4.01771,57.10855,58.67667
4.01772,56.96141,58.7255
4.01774,56.76509,58.80129
4.01776,56.58585,58.7767
4.01778,56.43392,58.84772
4.01779,56.28438,58.89143
4.01782,56.18058,58.9884
4.01784,56.01056,59.13828
4.01786,55.8665,59.17276
4.01787,55.73539,59.30523
4.01789,55.6275,59.39639
4.01791,55.55102,59.59339
4.01793,55.41138,59.93036
4.01795,55.30929,60.08091
4.01797,55.20925,60.24957
4.01799,55.16076,60.39297
4.01801,55.10409,60.52783
4.01802,55.00816,60.76717
4.01804,54.93372,60.88325
4.01806,54.85998,61.05395
4.01808,54.84462,61.23353
4.01811,54.81082,61.36908
4.01812,54.74766,61.62685
4.01814,54.71181,61.77912
4.01816,54.67084,61.98227
4.01818,54.71147,62.22331
4.01819,54.68073,62.40904
4.01821,54.66743,62.72929
4.01824,54.65274,62.97169
4.01826,54.6524,63.19874
4.01827,54.72034,63.477
4.01829,54.71555,63.67502
4.01831,54.73639,64.00415
4.01833,54.75072,64.29708
4.01834,54.8033,64.54528
4.01836,54.90879,64.86928
4.01839,54.93713,65.12465
4.01841,54.99585,65.50533
4.01842,55.04262,65.89249
4.01844,55.1307,66.1704
4.01846,55.26249,66.52001
4.01848,55.31233,66.80543
4.0185,55.41066,67.18542
4.01852,55.47552,67.6156
4.01854,55.62541,67.90956
4.01856,55.76641,68.2981
4.01858,55.8777,68.64122
4.01859,56.0013,69.06593
4.01861,56.10884,69.57258
4.01863,56.28672,69.90853
4.01865,56.45162,70.32165
4.01866,56.56907,70.70062
4.01869,56.65476,71.11647
4.01871,56.78416,71.65727
4.01873,56.72509,72.02156
4.01874,56.5042,72.46983
4.01876,56.41543,72.90548
4.01878,56.52741,73.35852
4.0188,56.72098,73.93756
4.01882,56.97329,73.36774
4.01884,57.15937,73.77982
4.01886,57.3707,72.64292
4.01888,57.56258,68.19021
4.0189,57.79611,68.76787
4.01891,58.0648,69.12807
4.01893,58.27921,69.37013
4.01896,58.5158,69.66272
4.01898,58.73191,69.77232
4.01899,58.9931,70.06081
4.01901,59.27921,70.28
4.01903,59.50625,70.4275
4.01905,59.77187,70.66477
4.01906,59.99892,70.71052
4.01908,60.30585,70.90581
4.01911,60.59537,71.09188
4.01913,60.86748,71.17689
4.01914,61.15597,71.37696
4.01916,61.42193,71.38276
4.01918,61.75856,71.49508
4.0192,62.06378,71.68116
4.01922,62.35159,71.7235
4.01923,62.65102,71.8785
4.01926,62.94395,71.85664
4.01928,63.30858,71.8884
4.0193,63.63634,72.04648
4.01931,63.95625,71.99799
4.01933,64.28161,72.0953
4.01935,64.6104,71.94029
4.01937,65.0078,71.73954
4.01939,65.34342,71.79213
4.01941,65.69267,71.72384
4.01943,66.01087,71.77369
4.01945,65.87294,71.71257
4.01946,65.8965,71.58966
4.01948,65.71384,71.69584
4.0195,63.03102,71.60127
4.01952,62.26591,71.58966
4.01954,62.20855,71.49714
4.01956,62.35467,71.30185
4.01958,62.51685,71.36536
4.0196,62.67117,71.24313
4.01961,62.7934,71.1646
4.01963,62.93473,71.06048
4.01965,63.05833,70.80407
4.01968,63.17987,70.80885
4.01969,63.28264,70.64122
4.01971,63.37347,70.49953
4.01973,63.47657,70.37014
4.01975,63.55817,70.05604
4.01977,63.63396,69.99083
4.01978,63.67732,69.81056
4.0198,63.72034,69.61356
4.01983,63.75721,69.46642
4.01985,63.79271,69.11066
4.01986,63.819,68.97547
4.01988,63.83983,68.75764
4.0199,63.84291,68.49987
4.01992,63.8552,68.31995
4.01993,63.84393,67.92288
4.01996,63.82789,67.69824
4.01998,63.78965,67.46881
4.02,63.748,67.16154
4.02001,63.69269,66.95976
4.02003,63.64592,66.53367
4.02005,63.58618,66.23801
4.02007,63.52814,65.97
4.02009,63.43698,65.61288
4.02011,63.36017,65.36023
4.02013,63.2615,64.90649
4.02015,63.15703,64.51591
4.02017,63.0454,64.24072
4.02018,62.90337,63.8382
4.0202,62.77294,63.55414
4.02022,62.63535,63.08333
4.02025,62.50288,62.62651
4.02026,62.35437,62.30525
4.02028,62.18128,61.86277
4.0203,62.00784,61.52137
4.02032,61.82826,61.02427
4.02033,61.63639,60.4821
4.02035,61.44247,60.13386
4.02037,61.20041,59.66032
4.02039,60.99215,59.26803
4.02041,60.75964,58.7665
4.02043,60.5548,58.17072
4.02045,60.30626,58.46058
4.02047,60.05123,58.36943
4.02048,59.78287,57.802
4.0205,59.51896,63.48449
4.02052,59.24925,63.3114
4.02055,58.95529,62.85937
4.02057,58.63948,62.56574
4.02058,58.35576,62.28305
4.0206,58.12224,62.08127
4.02062,57.84671,61.77912
4.02064,57.79004,61.58417
4.02065,57.8549,61.3783
4.02067,57.7815,61.14101
4.0207,57.50906,60.97133
4.02072,57.15707,60.7197
4.02073,56.75966,60.53978
4.02075,56.39673,60.39298
4.02077,56.01436,60.20315
4.02079,55.65894,60.11165
4.0208,55.2752,59.94778
4.02083,54.86038,59.80575
4.02085,54.46742,59.68489
4.02087,54.06148,59.51009
4.02088,54.05772,59.42645
4.0209,54.11917,59.29977
4.02092,53.86208,59.15194
4.02094,56.54935,59.07922
4.02096,57.44931,58.96212
4.02098,57.56129,58.9314
4.021,57.39775,58.89008
4.02102,57.16456,58.78288
4.02104,56.95391,58.74021
4.02105,56.73234,58.64256
4.02107,56.57085,58.61218
4.02109,56.38205,58.59955
4.02112,56.18438,58.49576
4.02113,56.02904,58.4944
4.02115,55.85457,58.46401
4.02117,55.74976,58.47698
4.02119,55.58315,58.5398
4.0212,55.4302,58.49337
4.02122,55.3049,58.56302
4.02124,55.17482,58.58146
4.02127,55.10108,58.69345
4.02128,54.94881,58.93448
4.0213,54.8457,59.00139
4.02132,54.73714,59.09016
4.02134,54.67363,59.16288
4.02135,54.61696,59.21751
4.02137,54.51965,59.36295
4.0214,54.43395,59.41109
4.02142,54.36259,59.50634
4.02144,54.32879,59.61627
4.02145,54.31036,59.67977
4.02147,54.23081,59.84638
4.02149,54.19769,59.93309
4.02151,54.14341,60.05942
4.02152,54.17686,60.22637
4.02154,54.15877,60.34005
4.02157,54.13897,60.57222
4.02159,54.12497,60.74292
4.0216,54.11472,60.89792
4.02162,54.17515,61.09321
4.02164,54.18061,61.22294
4.02166,54.19496,61.465
4.02167,54.21066,61.6835
4.0217,54.25163,61.84705
4.02172,54.35303,62.08946
4.02174,54.3858,62.27245
4.02175,54.43872,62.56982
4.02177,54.49096,62.8788
4.02179,54.56197,63.07614
4.02181,54.70092,63.34245
4.02183,54.74872,63.56095
4.02185,54.84397,63.85218
4.02187,54.9102,64.21442
4.02189,55.0454,64.42575
4.02191,55.20176,64.73677
4.02192,55.3035,65.01435
4.02194,55.42572,65.35781
4.02196,55.53429,65.788
4.02199,55.69817,66.05771
4.022,55.88219,66.38853
4.02202,56.00987,66.70947
4.02204,56.17136,67.04166
4.02206,56.31031,67.49881
4.02207,56.53051,67.78287
4.02209,56.72717,68.15466
4.02211,56.9047,68.53193
4.02214,57.09795,68.90817
4.02215,57.27582,69.41824
4.02217,57.53291,69.77946
4.02219,57.73127,70.17311
4.02221,57.93987,70.58758
4.02222,58.06654,70.95357
4.02224,58.28232,71.47969
4.02227,58.36938,71.87744
4.02229,58.17511,72.30284
4.02231,58.13072,72.77672
4.02232,58.2806,73.18198
4.02234,58.5469,73.74975
4.02236,58.8692,73.54695
4.02238,59.10784,73.57494
4.02239,59.38815,74.18983
4.02242,59.62646,68.38956
4.02244,59.93987,68.46911
4.02246,60.2526,69.01332
4.02247,60.5353,69.24514
4.02249,60.83745,69.5705
4.02251,61.11262,69.70161
4.02253,61.44891,69.91227
4.02255,61.78214,70.22466
4.02257,62.07713,70.35509
4.02259,62.39771,70.59613
4.02261,62.69543,70.68455
4.02262,63.07132,70.7996
4.02264,63.41615,71.07444
4.02266,63.75347,71.10824
4.02268,64.10102,71.28099
4.0227,64.43937,71.28918
4.02272,64.84769,71.13793
4.02274,65.20721,71.28166
4.02276,65.56671,71.28781
4.02278,65.91223,71.41174
4.02279,65.89414,71.4568
4.02281,65.8361,71.42198
4.02284,66.02285,71.63298
4.02286,63.30793,71.61933
4.02287,62.34242,71.67634
4.02289,62.2335,71.69784
4.02291,62.37895,71.59166
4.02293,62.54625,71.74973
4.02294,62.71218,71.71183
4.02296,62.84806,71.71593
4.02299,62.99623,71.72038
4.02301,63.13382,71.55308
4.02302,63.26526,71.64287
4.02304,63.37622,71.57015
4.02306,63.48035,71.50733
4.02308,63.58789,71.48821
4.0231,63.68417,71.27312
4.02311,63.76441,71.28302
4.02314,63.8221,71.19869
4.02316,63.8699,71.07851
4.02318,63.92111,71.04164
4.02319,63.96515,70.78047
4.02321,64.00612,70.71424
4.02323,64.03684,70.59952
4.02325,64.04913,70.41959
4.02327,64.07303,70.3397
4.02329,64.0703,70.04712
4.02331,64.06689,69.88973
4.02333,64.03924,69.77229
4.02334,64.00783,69.54388
4.02336,63.96243,69.43497
4.02338,63.92009,69.10995
4.0234,63.87058,68.87267
4.02342,63.82211,68.71904
4.02344,63.74392,68.44147
4.02346,63.67632,68.2752
4.02348,63.58243,67.92047
4.02349,63.48956,67.59476
4.02351,63.38032,67.42235
4.02353,63.25127,67.10961
4.02355,63.11879,66.90204
4.02357,62.98837,66.53092
4.02359,62.85555,66.13727
4.02361,62.72104,65.92968
4.02363,62.54829,65.5712
4.02365,62.38612,65.30524
4.02366,62.20756,64.90749
4.02368,62.02423,64.43634
4.02371,61.83304,64.19256
4.02373,61.6002,63.80745
4.02374,61.39125,63.4831
4.02376,61.16489,63.08399
4.02378,60.95937,62.5507
4.0238,60.72584,62.26186
4.02381,60.46568,61.83203
4.02383,60.20723,61.44999
4.02386,59.94435,61.0181
4.02388,59.68282,60.43052
4.02389,59.40048,60.07784
4.02391,59.08501,59.62957
4.02393,58.79003,59.1854
4.02395,58.48481,58.75077
4.02397,58.19803,58.13008
4.02398,57.86515,57.93548
4.02401,57.5275,58.36395
4.02403,57.18301,57.73062
4.02405,56.83613,62.50563
4.02406,56.49813,63.36293
4.02408,56.10619,62.77911
4.0241,55.73063,62.47423
4.02412,55.3544,62.15705
4.02414,55.06385,61.96279
4.02416,54.6982,61.69445
4.02418,54.46707,61.44727
4.0242,54.49267,61.25027
4.02421,54.36259,60.99284
4.02423,54.29704,60.83169
4.02425,54.44727,60.61524
4.02427,54.06453,60.38205
4.02429,56.44624,60.24003
4.02431,57.59714,60.04576
4.02433,57.76204,59.94436
4.02435,57.61557,59.81359
4.02437,57.36463,59.62411
4.02438,57.13794,59.51451
4.0244,56.89963,59.34858
4.02442,56.71903,59.2465
4.02445,56.52955,59.13655
4.02446,56.30695,58.95834
4.02448,56.13727,58.89108
4.0245,55.94095,58.79037
4.02452,55.81736,58.72448
4.02453,55.64494,58.6958
4.02455,55.47491,58.5705
4.02458,55.33118,58.57528
4.0246,55.17583,58.5186
4.02461,55.08126,58.50222
4.02463,54.92967,58.68624
4.02465,54.8013,58.68658
4.02467,54.68965,58.71834
4.02468,54.58996,58.71492
4.0247,54.53362,58.68898
4.02473,54.41106,58.7518
4.02475,54.31342,58.72244
4.02477,54.23352,58.75179
4.02478,54.1748,58.78662
4.0248,54.14407,58.77775
4.02482,54.0495,58.86038
4.02484,53.99282,58.87301
4.02486,53.9283,58.92388
4.02488,53.92625,59.01299
4.0249,53.91635,59.05873
4.02492,53.86581,59.21613
4.02493,53.84533,59.32196
4.02495,53.81459,59.40117
4.02497,53.85488,59.51725
4.02499,53.86375,59.58178
4.02501,53.8542,59.73542
4.02503,53.86444,59.89076
4.02505,53.87468,59.97714
4.02507,53.96959,60.14341
4.02508,54.00271,60.2646
4.0251,54.04847,60.48106
4.02512,54.09217,60.72141
4.02515,54.14987,60.84739
4.02516,54.28063,61.04165
4.02518,54.33014,61.1946
4.0252,54.41208,61.40594
4.02522,54.48172,61.68624
4.02524,54.58892,61.82247
4.02525,54.75177,62.06009
4.02527,54.83883,62.27347
4.0253,54.96311,62.53704
4.02532,55.06314,62.88767
4.02533,55.21643,63.08398
4.02535,55.40352,63.34687
4.02537,55.52405,63.6084
4.02539,55.68076,63.86002
4.0254,55.80948,64.23898
4.02543,56.01227,64.46568
4.02545,56.22326,64.7668
4.02547,56.39124,65.08397
4.02548,56.58379,65.37827
4.0255,56.75006,65.80571
4.02552,56.99008,66.11026
4.02554,57.2103,66.42914
4.02555,57.41514,66.78729
4.02558,57.6275,67.07681
4.0256,57.83951,67.51724
4.02562,58.12118,67.85694
4.02564,58.36904,68.20962
4.02565,58.6135,68.62068
4.02567,58.86034,68.958
4.02569,59.11776,69.44758
4.02571,59.43459,69.87026
4.02573,59.69577,70.24785
4.02575,59.97266,70.68418
4.02577,60.15634,71.03515
4.02579,60.43835,71.5261
4.0258,60.65241,71.99861
4.02582,60.4677,72.39431
4.02584,60.4718,72.87844
4.02587,60.63602,73.27754
4.02588,60.98631,73.81391
4.0259,61.35572,74.15976
4.02592,61.6787,73.66643
4.02594,62.0208,74.30282
4.02595,62.33763,69.48274
4.02597,62.73265,68.49264
4.02599,63.12766,69.19289
4.02602,63.49844,69.4049
4.02603,63.88424,69.68793
4.02605,64.23964,69.87365
4.02607,64.67153,69.8238
4.02609,65.06859,70.08908
4.02611,65.44825,70.16829
4.02612,65.82961,70.36427
4.02614,65.96003,70.52303
4.02617,65.82858,70.58072
4.02619,66.1345,70.88356
4.0262,63.73265,70.96209
4.02622,62.52678,71.0949
4.02624,62.36393,71.22226
4.02626,62.51006,71.21544
4.02627,62.69818,71.44897
4.0263,62.8822,71.50941
4.02632,63.04369,71.58418
4.02634,63.20791,71.68832
4.02635,63.3711,71.62174
4.02637,63.5162,71.78118
4.02639,63.65583,71.80678
4.02641,63.77464,71.81565
4.02643,63.90199,71.89998
4.02645,64.015,71.78014
4.02647,64.11606,71.85866
4.02649,64.1922,71.8771
4.02651,64.25537,71.83033
4.02652,64.32126,71.89075
4.02654,64.38168,71.72585
4.02656,64.43324,71.7238
4.02658,64.47524,71.7156
4.0266,64.50664,71.61284
4.02662,64.5401,71.6323
4.02664,64.55717,71.43359
4.02666,64.56229,71.33253
4.02667,64.54727,71.324
4.02669,64.5261,71.17549
4.02671,64.49948,71.14714
4.02674,64.46704,70.92556
4.02675,64.43939,70.74735
4.02677,64.39875,70.70501
4.02679,64.34583,70.50289
4.02681,64.28233,70.41788
4.02682,64.21268,70.16079
4.02684,64.11982,69.8962
4.02687,64.03003,69.83714
4.02689,63.91258,69.60771
4.0269,63.79241,69.47251
4.02692,63.67189,69.21032
4.02694,63.55479,68.87709
4.02696,63.43325,68.78286
4.02698,63.27517,68.50632
4.02699,63.11709,68.30933
4.02702,62.95014,68.01742
4.02704,62.77294,67.61694
4.02706,62.59199,67.4773
4.02707,62.37178,67.17651
4.02709,62.16215,66.92524
4.02711,61.95184,66.62684
4.02713,61.74631,66.17208
4.02714,61.53225,65.97952
4.02717,61.27175,65.63709
4.02719,61.02593,65.32026
4.02721,60.75894,64.99148
4.02722,60.50254,64.48721
4.02724,60.21951,64.22228
4.02726,59.90575,63.86174
4.02728,59.60838,63.48652
4.0273,59.30622,63.15433
4.02732,59.01567,62.61729
4.02734,58.69749,62.28474
4.02736,58.34617,61.88734
4.02738,58.00885,61.45374
4.02739,57.65583,61.08912
4.02741,57.32398,60.51589
4.02743,56.94023,60.09868
4.02746,56.55613,59.68591
4.02747,56.17546,59.20213
4.02749,55.80058,58.82043
4.02751,55.42845,58.22739
4.02753,55.0085,57.78629
4.02754,54.5913,58.38376
4.02756,54.17272,57.80882
4.02758,53.88833,60.76375
4.02761,54.11229,63.62685
4.02762,53.77394,62.97953
4.02764,55.68381,62.66168
4.02766,57.15154,62.3527
4.02768,57.45472,62.14718
4.02769,57.35025,61.91467
4.02771,57.19866,61.63233
4.02774,57.42673,61.46128
4.02776,57.47316,61.23867
4.02778,57.3878,61.06695
4.02779,57.17203,60.88258
4.02781,56.91221,60.62004
4.02783,56.70155,60.50293
4.02785,56.48135,60.33666
4.02786,56.3185,60.2059
4.02789,56.12559,60.10211
4.02791,55.90231,59.90272
4.02793,55.72272,59.84059
4.02794,55.51924,59.7293
4.02796,55.39565,59.61083
4.02798,55.22562,59.72111
4.028,55.05901,59.64737
4.02802,54.9204,59.62961
4.02804,54.77768,59.56303
4.02806,54.69336,59.46914
4.02808,54.55099,59.45685
4.02809,54.4315,59.35613
4.02811,54.32839,59.31584
4.02813,54.23757,59.27146
4.02815,54.18704,59.19225
4.02817,54.07608,59.19497
4.02819,53.99585,59.14068
4.02821,53.92279,59.1103
4.02823,53.88899,59.12259
4.02825,53.87534,59.09766
4.02826,53.80126,59.17244
4.02828,53.76336,59.20589
4.02831,53.71385,59.21136
4.02833,53.72922,59.25404
4.02834,53.73468,59.24892
4.02836,53.70737,59.32813
4.02838,53.70225,59.40802
4.0284,53.69303,59.41178
4.02841,53.75994,59.51216
4.02843,53.79135,59.55961
4.02846,53.80637,59.70266
4.02848,53.84119,59.86313
4.02849,53.8685,59.91435
4.02851,53.97775,60.03862
4.02853,54.02248,60.12432
4.02855,54.08291,60.2602
4.02857,54.14847,60.45993
4.02858,54.22597,60.52104
4.02861,54.37927,60.69141
4.02863,54.45267,60.8406
4.02865,54.5609,61.02087
4.02866,54.65035,61.28581
4.02868,54.77804,61.41179
4.0287,54.95967,61.61118
4.02872,55.06995,61.79964
4.02873,55.20686,61.97684
4.02876,55.3325,62.26637
4.02878,55.50936,62.4176
4.0288,55.72138,62.6501
4.02881,55.87057,62.90411
4.02883,56.05766,63.11749
4.02885,56.20651,63.46402
4.02887,56.43252,63.69276
4.02889,56.65718,63.94507
4.02891,56.84701,64.23049
4.02893,57.05288,64.44729
4.02895,57.24612,64.80031
4.02896,57.51243,65.0714
4.02898,57.762,65.34554
4.029,57.99997,65.68047
4.02902,58.24443,65.94779
4.02904,58.48035,66.34963
4.02906,58.78761,66.71426
4.02908,59.05084,67.01402
4.0291,59.31988,67.37797
4.02912,59.58857,67.66305
4.02913,59.87057,68.06933
4.02915,60.22154,68.47458
4.02918,60.5196,68.79585
4.0292,60.8378,69.1936
4.02921,61.13347,69.5357
4.02923,61.47215,69.98603
4.02925,61.83984,70.47664
4.02927,62.17101,70.82284
4.02928,62.50969,71.24927
4.0293,62.76439,71.61526
4.02933,63.11297,72.06695
4.02935,63.4455,72.59716
4.02936,63.33182,72.95224
4.02938,63.39328,73.38002
4.0294,63.58208,73.79586
4.02942,63.98699,74.12738
4.02944,64.40078,74.56097
4.02946,64.78453,73.84947
4.02948,65.17101,74.3592
4.0295,65.4141,71.43636
4.02952,65.20686,68.42099
4.02953,65.48409,69.12566
4.02955,63.53051,69.41416
4.02957,62.01533,69.66373
4.02959,61.75483,69.91774
4.02961,61.88218,70.02187
4.02963,62.07405,70.3329
4.02965,62.26626,70.50293
4.02967,62.43902,70.64018
4.02968,62.60529,70.84058
4.0297,62.77974,70.85765
4.02972,62.92826,71.08093
4.02975,63.07164,71.20077
4.02976,63.19284,71.28135
4.02978,63.32121,71.44659
4.0298,63.44172,71.41723
4.02982,63.54245,71.55243
4.02984,63.62268,71.67669
4.02985,63.69336,71.70605
4.02987,63.75925,71.84159
4.0299,63.81968,71.77605
4.02991,63.87397,71.83033
4.02993,63.92382,71.92729
4.02995,63.95762,71.9034
4.02997,63.99279,71.99421
4.02999,64.01225,71.89588
4.03,64.02147,71.86379
4.03002,64.00576,71.96041
4.03005,63.98528,71.89451
4.03007,63.96002,71.94094
4.03008,63.92758,71.81633
4.0301,63.8955,71.70058
4.03012,63.85589,71.76818
4.03014,63.79955,71.64629
4.03015,63.73844,71.63639
4.03017,63.66571,71.48616
4.0302,63.58105,71.29155
4.03022,63.48546,71.33013
4.03023,63.37313,71.18263
4.03025,63.25022,71.11469
4.03027,63.12902,70.95492
4.03029,63.00509,70.69306
4.03031,62.88354,70.70091
4.03033,62.7323,70.50016
4.03035,62.57866,70.37077
4.03037,62.41548,70.18368
4.03039,62.23931,69.85899
4.0304,62.0669,69.80641
4.03042,61.85045,69.592
4.03044,61.64492,69.40048
4.03046,61.43563,69.20485
4.03048,61.2301,68.83168
4.0305,61.02115,68.7197
4.03052,60.76952,68.46228
4.03054,60.53155,68.21237
4.03055,60.27652,67.98669
4.03057,60.02525,67.56744
4.03059,59.76031,67.37488
4.03062,59.44792,67.10346
4.03063,59.15875,66.80061
4.03065,58.86172,66.56059
4.03067,58.58176,66.10617
4.03069,58.27483,65.84397
4.03071,57.9324,65.53567
4.03072,57.60123,65.17002
4.03074,57.25162,64.90133
4.03077,56.92352,64.41346
4.03079,56.55173,64.06214
4.0308,56.15979,63.74736
4.03082,55.78389,63.33766
4.03084,55.4056,63.04644
4.03086,55.0461,62.54217
4.03087,54.63128,62.12154
4.0309,54.21236,61.77604
4.03092,53.79413,61.31923
4.03094,53.42916,60.97815
4.03095,53.67225,60.44964
4.03097,53.40287,59.93446
4.03099,54.74497,59.56777
4.03101,56.60943,59.07784
4.03102,56.94777,58.69272
4.03104,56.85696,58.1567
4.03107,56.58554,57.59132
4.03109,56.32232,58.05121
4.03111,56.0625,57.73984
4.03112,55.82966,57.58756
4.03114,55.62788,63.08432
4.03116,55.3691,62.6456
4.03118,55.15333,62.24785
4.0312,54.92731,61.94911
4.03122,54.82045,61.69818
4.03124,54.67193,61.48036
4.03126,54.51658,61.17821
4.03127,54.81258,61.01261
4.03129,54.93378,60.83304
4.03131,54.96109,60.62444
4.03133,54.82009,60.60327
4.03135,54.63334,60.46055
4.03137,54.49336,60.38476
4.03139,54.34109,60.24171
4.03141,54.25095,60.06486
4.03142,54.12258,59.97267
4.03144,53.98944,59.79002
4.03146,53.89419,59.6695
4.03149,53.78084,59.55035
4.0315,53.73748,59.39432
4.03152,53.62856,59.31648
4.03154,53.54867,59.18333
4.03156,53.47801,59.06315
4.03158,53.43396,58.99726
4.03159,53.42031,58.89005
4.03161,53.3592,58.88186
4.03164,53.36261,58.83509
4.03166,53.37901,58.75042
4.03167,53.43535,58.71423
4.03169,53.50568,58.63537
4.03171,53.51763,58.63025
4.03173,53.56167,58.62717
4.03174,53.60161,58.54933
4.03177,53.70984,58.56436
4.03179,53.80953,58.54319
4.03181,53.87645,58.59474
4.03182,53.97614,58.6702
4.03184,54.05842,58.64698
4.03186,54.22809,58.69546
4.03188,54.35509,58.71492
4.0319,54.4763,58.76169
4.03192,54.60671,58.86446
4.03194,54.74566,58.84875
